SNID,SURVEY,RA,DECL,SUBCLASS,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,GRIZ_MU,GRIZ_MU_ERR,GRIZ_AV,GRIZ_AV_ERR,GRIZ_THETA,GRIZ_THETA_ERR,GRIZ_T0,GRIZ_T0_ERR,GRIZ_REDCHI2,GRI_MU,GRI_MU_ERR,GRI_T0,GRI_T0_ERR,GRI_THETA,GRI_THETA_ERR,GRI_AV,GRI_AV_ERR,Z_MU,Z_MU_ERR,Z_THETA,Z_THETA_ERR,N_G_OBS,FIRST_G_OBS,N_R_OBS,FIRST_R_OBS,N_I_OBS,FIRST_I_OBS,N_Z_OBS,FIRST_Z_OBS
2020lht,YSE,184.31585,5.201133,SNIa-norm,0.07372480331042884,-9999.0,-9999.0,37.5581782,0.1116076135609037,0.109924935143,0.07135914182870741,-0.03280249577000001,0.6837537510633421,59011.6867,0.7530956844916783,0.49251016598198466,37.3256818,0.1987198067349099,59012.0687,1.0823263417287907,0.3657573565384,0.7702458313688535,0.23803399359,0.12188002490622953,37.6606606,0.12516478549352442,0.10046320355260002,1.0071940462005065,1,59015.28,2,59004.31,1,59004.31,2,59008.3
2020msu,YSE,219.869944,38.447405,SNIa-norm,0.1004297779899453,-9999.0,-9999.0,38.172102,0.07110935547450836,0.15300285616,0.06488053432352711,-0.56783892124,0.26449923051474655,59025.652700000006,0.5061943401500504,0.5828696315850854,38.137858099999995,0.08349780891969578,59025.7094,0.497666193346593,-0.53547377897,0.2686790271362001,0.1763302855,0.06629607042175864,38.3821348,0.12331408317365876,-0.0060300852964000114,0.9080425723761747,7,59021.29,8,59022.29,7,59021.29,3,59028.28
2020myi,YSE,0.650022,23.151742,SNIa-norm,0.07407711370777713,0.0001,-9999.0,37.435164400000005,0.06989649413697366,0.07995969022060001,0.06669001908367025,-0.6134348449,0.22990401898149382,59027.00409999999,1.1590397706723319,0.4987843655694982,37.3979452,0.0904593327244901,59027.744,1.286943666210697,-0.52347004534,0.215829356704239,0.10648789816,0.08661475556103652,37.7322631,0.19465668996566746,-0.018816363840999998,1.0357862907310873,2,59049.58,5,59031.56,4,59031.56,1,59036.58
2020nbo,YSE,239.558958,18.102814,SNIa-norm,0.0497502842449759,-9999.0,-9999.0,36.4935389,0.05955498952052628,0.3001849452,0.07028885757251171,2.7946875799999997,0.21613673066266087,59026.821899999995,0.2401049562170969,4.783931176297769,36.548852499999995,0.07372827472381256,59026.8217,0.25506687358427865,2.91226435,0.2466285957308631,0.230170464895,0.0743357458876874,36.6883505,0.06454775937048482,2.0848391900000003,0.35639423620121,8,59019.47,8,59023.38,6,59019.48,5,59027.28
2020nlb,YSE,186.35075,18.203478,SNIa-norm,0.004361417257534877,6e-06,-9999.0,30.802640500000003,0.04976070387112703,0.007076727654299999,0.0065577632360108995,1.5766049640000002,0.19895371792713676,59039.83710000001,0.08759902967544556,179.32191455472147,30.3267439,0.03870232115506772,59039.0499,0.08270423205496155,4.06909672,0.10833634194969664,0.0024671538645000004,0.0024043154376066638,30.9864398,0.02932087645279382,2.05042314,0.1098536444608935,14,59030.28,26,59030.28,10,59030.28,34,59030.28
2020onu,YSE,17.865782,-17.36828,SNIa-norm,0.04275661264300385,0.000143,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan
2020pf,YSE,186.519583,12.459903,SNIa-norm,0.09318206397307031,-9999.0,-9999.0,38.1543716,0.06786676000399623,0.06150080089400001,0.04875940201435898,-0.5346984607499999,0.2976825918894954,58865.761399999996,1.231645257369189,0.8554082514267991,38.1044767,0.07915464021211889,58866.33809999999,1.0981704740156717,-0.27619183195100006,0.3176359497963881,0.084334538707,0.05980010947775748,38.332471899999994,0.14548178552791405,0.15777599493000002,0.9723499507498714,11,58866.57,5,58868.57,3,58869.58,4,58866.57
2020pki,YSE,318.101243,13.004849,SNIa-norm,0.02642097820886475,-9999.0,-9999.0,35.915234600000005,0.09471094742868966,1.3985919199999999,0.10932899954044031,2.56721947,0.3864166369273185,59050.07259999999,0.4850043711143763,6.087590309739143,35.77855,0.1206828160924329,59050.0507,0.4834661415239198,2.65281026,0.398550254579184,1.5249503500000001,0.12856780054343894,37.1071996,0.13933578276896433,0.04097987333999999,0.997422704920695,2,59050.55,7,59041.55,7,59041.56,2,59062.57
2020ppe,YSE,9.899893,6.664144,SNIa-norm,0.037937645516085666,2.2e-05,-9999.0,35.95190829999999,0.09840007500561165,0.47724775599999997,0.10596764064337973,2.9116923200000002,0.2554672626792278,59056.314099999996,0.5547893203731825,0.6548625252748554,35.9471744,0.09911930096928642,59056.3293,0.5684993491641114,2.92407017,0.22960649007480408,0.481388425,0.11552924830598689,nan,nan,nan,nan,3,59058.57,3,59060.51,6,59058.56,0,nan
2020prg,YSE,12.594697,-20.215518,SNIa-norm,0.08166629728890644,-9999.0,-9999.0,36.97286410000001,0.38112021680985386,0.137119533319,0.11751719184540477,0.37202556139,0.9432981257344059,59047.0406,6.163031043244877,0.7076042371876267,37.004815799999996,0.38883119652409576,59047.714,6.231058016099729,0.34229612478,0.9614129022346205,0.1336923233095,0.11631554641968464,nan,nan,nan,nan,2,59083.55,2,59083.56,0,nan,0,nan
2020pst,YSE,18.300139,2.283857,SNIa-norm,0.044967141901882,0.000193,-9999.0,36.3335192,0.08211538340262435,0.21566085948,0.09468815857111783,-0.25097604976000004,0.3023852418332775,59064.338,0.7432603850603413,0.03502043266613525,36.3249568,0.07504388831717088,59064.2509,0.8258808570248357,-0.259882638378,0.2824137730212604,0.22797985999999998,0.091260338904184,nan,nan,nan,nan,2,59058.57,2,59064.56,4,59058.57,0,nan
2020psv,YSE,5.324888,21.071029,SNIa-norm,0.09729507604891116,1.46e-05,-9999.0,37.941121900000006,0.10414812216449226,0.146209099975,0.07988869334096779,1.202343465,0.33192157341535483,59056.1691,0.38870964742331204,0.6708927511154951,37.926488899999995,0.0931689470091296,59056.1676,0.39495599754907507,1.2072097670400002,0.3160722729900498,0.15152962165000003,0.08014498385337228,nan,nan,nan,nan,5,59051.56,6,59046.54,6,59060.5,0,nan
2020pyf,YSE,237.459943,27.077806,SNIa-norm,0.07349130844379013,1.53e-05,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan
2020pyy,YSE,1.827206,17.077117,SNIa-norm,0.11727483151027102,-9999.0,-9999.0,38.5061761,0.09259874825714431,0.1705494903,0.09087846452816742,-0.7454734776,0.2925074134774704,59061.523700000005,0.5276251605068816,1.2669861393755404,38.492048800000006,0.09638421965529423,59061.4952,0.5102322608381287,-0.9007855886,0.3059934428277131,0.20948060608,0.10122696416377219,38.842724000000004,0.470600369872358,0.019187127902399997,0.9635960285354223,6,59051.56,6,59051.56,6,59060.5,1,59103.4
2020qkx,YSE,5.626834,26.702356,SNIa-norm,0.13090396023238182,-9999.0,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan
2020qql,YSE,247.742152,32.30755,SNIa-norm,0.07594987596385765,-9999.0,-9999.0,37.4961416,0.043555252604479386,0.03604561293978,0.02950361862645363,-1.1217822889999998,0.19025325631071727,59076.065200000005,0.4864863410210106,1.022018396496671,37.49737459999999,0.046709079790122135,59076.075,0.4911975162803589,-1.095360559,0.18572069828908278,0.029016462392500005,0.024172129114626503,37.397369,0.13661193842047634,-0.010435340434999994,0.9953133627972618,10,59071.38,6,59077.28,8,59065.31,1,59073.27
2020qwb,YSE,327.317138,7.174453,SNIa-norm,0.06976789923114075,1.09e-05,11.159777164459229,37.5686109,0.10366966639856624,0.041056828517500005,0.03907257279164596,2.8469921,0.5241438926861497,59078.145,0.35399858756783087,1.7844516689691083,37.59764130000001,0.11536313615843664,59078.17340000001,0.35812349825159234,2.7565070400000002,0.5551787795393827,0.040543647726,0.03811658349571787,37.882794,0.18497703582877517,0.486401614242,0.8924625562576186,3,59072.38,4,59070.54,1,59103.38,2,59072.39
2020rii,YSE,249.016723,33.209832,SNIa-norm,0.08623138878296932,9.05e-06,10.638360023498535,37.6870539,0.06094299701187992,0.17557200231,0.06574431582892014,0.5737284186300001,0.2583393667681004,59077.993899999994,0.3446923120696296,2.354872164536566,37.576964399999994,0.08362548781705242,59078.076700000005,0.3622804300539311,0.67459623131,0.2756793703404675,0.27176910800000004,0.0750658544272691,38.1236343,0.15680806909566222,-0.9299575498900001,0.857627577563297,8,59071.38,8,59069.35,8,59071.38,4,59069.35
2020rkt,YSE,36.245288,-5.261758,SNIa-norm,0.10704605517461015,-9999.0,-9999.0,38.215305900000004,0.08608791852048704,0.1440822820564,0.08014358731548553,-0.7824156809,0.24942008051055284,59077.626299999996,0.9995790664074257,0.5064637775551574,38.207083700000005,0.0817203890367025,59077.4317,1.111640728832818,-0.68811645791,0.23572196258919992,0.1257013647045,0.07208129372688953,38.3976241,0.15172942618091603,-0.25019361437,0.8866439057525451,6,59076.61,8,59066.59,5,59076.61,3,59066.59
2020rmg,YSE,17.280127,-15.997169,SNIa-norm,0.038477685786211475,0.000113,11.35763088311307,36.1332782,0.061785813135055476,0.07919886690870001,0.05188595196185709,-0.008726518865000001,0.1736484155325652,59091.2145,0.3690795984606838,1.1422718592856922,36.175366,0.06928942014478091,59091.365099999995,0.33198191215777556,-0.14737071345000002,0.20985780259250664,0.079586437109,0.05741984647729402,36.2551868,0.10644440589227797,0.23627896738589999,0.35522510352058395,8,59083.55,8,59083.56,5,59102.53,3,59100.57
2020rmy,YSE,310.156625,-3.521631,SNIa-norm,0.1357067495006829,-9999.0,-9999.0,38.827581900000006,0.11463677133620782,0.110319011484,0.09450726782252496,-0.27524316132709997,0.4532905273148609,59087.447799999994,0.7032177187756413,0.8420976527662818,38.850066399999996,0.11000197394156178,59087.4162,0.6731400745758842,-0.333610127918,0.4469687171698806,0.10668017985533002,0.08768337903932776,38.7071938,0.21219197072830068,0.09616684498999999,1.0112735192104847,5,59078.4,8,59078.39,6,59083.4,2,59097.41
2020row,YSE,331.63483,7.62478,SNIa-norm,0.09030670811605275,-9999.0,-9999.0,38.3017176,0.1703366206963141,0.11417692474699999,0.09798264017462788,-1.101858208776,0.6017878721235167,59101.366400000006,5.0343074042016855,2.308863102646236,38.14698,0.26269788769611385,59098.939399999996,6.987941588193066,-0.7720378227,0.8099461205594659,0.1071032614548,0.09949755363845142,38.2821751,0.2346178556077733,0.012514946505000004,0.9930160987624731,1,59140.22,2,59126.36,1,59126.36,1,59099.43
2020rvq,YSE,245.391867,32.567458,SNIa-norm,0.12889050064094673,-9999.0,-9999.0,38.9367794,0.15156387041653432,0.181847441113,0.137895781992254,-0.62866616538,0.6029268817883525,59094.2693,2.8121535359933127,0.5487735742759622,38.9041966,0.1693285833178793,59094.820199999995,2.466299243806472,-0.49814012908,0.6438771495315351,0.20060912050000002,0.15296848433458568,39.1408002,0.2135616154180334,-0.04329609699999999,0.9890701371449485,4,59102.25,7,59094.27,5,59094.26,1,59096.27
2020ryb,YSE,227.319526,9.81284,SNIa-norm,0.08252849376217462,-9999.0,10.75989580154419,37.516385199999995,0.08502307487358947,0.14083141555999998,0.07481276924175621,2.416376058,0.4297535581351068,59080.3384,0.4021261493610398,4.536592970551154,37.3991614,0.09414047944449842,59080.2828,0.40694491027650703,2.44404942,0.4143756976040747,0.2524736526,0.08429256473844329,38.6453635,0.2819393242840559,0.21307253515400001,1.0895699687548337,6,59071.27,4,59081.26,5,59071.27,2,59074.28
2020ryn,YSE,224.353606,-3.126411,SNIa-norm,0.07367850461401533,-9999.0,-9999.0,37.5529694,0.10207045911349658,0.15234366179,0.08703360916595021,-0.400046030901,0.429370847286053,59085.134600000005,0.4489575035569181,0.4318425944218691,37.567862000000005,0.1012960142157629,59085.225,0.46544065142622787,-0.444131515221,0.4189777094844296,0.141105314047,0.08858673216276164,nan,nan,nan,nan,3,59078.26,3,59081.26,4,59078.26,0,nan
2020sag,YSE,328.159773,7.230755,SNIa-norm,0.03948394859219574,-9999.0,8.187916999803624,36.5605635,0.04615583340976535,0.06524279673800001,0.04269030682809264,-1.231292588,0.18616854796260365,59104.305,0.45799017456715896,0.7421889865488581,36.501609599999995,0.04211866317726605,59104.221900000004,0.4736775168826066,-1.176672972,0.19407582390928863,0.093944640084,0.05566465351701686,36.488130600000005,0.13969953379893565,-0.03461432415,0.9276216277531971,9,59103.38,6,59097.41,5,59097.42,2,59099.43
2020scj,YSE,1.126042,17.542932,SNIa-norm,0.1063054094576322,0.001,-9999.0,37.78300279999999,0.1034709320155182,0.519047287,0.11850432178542954,-0.29803053556,0.37114295126465396,59097.6199,0.8527567003546868,0.7922600293996861,37.787337099999995,0.12868333386103256,59097.7982,0.8878607773744396,-0.45554965022599997,0.41971961378748907,0.5595146179999999,0.1273616207772894,37.9655761,0.11194472832067608,0.46102208531,0.7982635646345709,5,59103.4,6,59093.41,4,59093.41,3,59100.43
2020sck,YSE,17.645135,2.113941,SNIax,0.015186139205676748,6.7e-05,-9999.0,34.82285770000001,0.06836250098343379,0.40805442700000005,0.07892622465096548,1.280704119,0.15259577217507975,59099.748900000006,0.4695090946937031,0.33347675564952306,34.91895600000001,0.09050221502261707,59099.3361,0.5197564718212246,1.296471637,0.19859643493345297,0.2844958728,0.09628286766935008,34.9722515,0.08165355104188671,1.1762703782,0.33573296999359686,3,59103.45,4,59093.48,3,59093.47,2,59118.44
2020sga,YSE,320.901253,13.817495,SNIa-norm,0.07766656357979491,0.001,-9999.0,37.13548480000001,0.0748400629940943,0.322603394,0.07398293781155736,-0.894157227,0.21550973850492108,59103.93430000001,1.0605439689140816,1.0563453798959461,37.2170814,0.09575073134989634,59105.1993,0.9045272301043404,-0.7770309377,0.233462408819423,0.2849977138,0.09278215488263197,37.064616199999996,0.10492393739066419,0.10034758178,0.6889716023003644,8,59101.3,4,59096.42,5,59103.39,4,59101.3
2020sia,YSE,5.169135,28.82265,SNIa-norm,0.10311560272807128,0.001,9.106514930725098,38.185719,0.06657413506009677,0.081297403835,0.05435231162245989,-0.052981972082000006,0.2580555330801588,59102.3938,0.7070513135550535,0.45157201236441147,38.0971768,0.11210118876158283,59102.8185,0.7191715720188098,0.13628695174,0.2859563228843372,0.13155853345,0.0820566428867314,38.337474400000005,0.1098819221921423,-0.095713215195,0.8048428565564211,7,59103.39,4,59100.42,6,59109.36,4,59100.42
2020sjo,YSE,66.591442,-10.098813,SNIa-norm,0.031755201793635515,2.1e-05,11.515193787122623,35.5637094,0.06079268041170748,0.112316179483,0.0622502111670714,0.17344017153599997,0.1394688741201448,59107.5813,0.403460419372252,0.31320459918707233,35.573734200000004,0.05226930925849335,59107.63159999999,0.4400698126434591,0.16613265691599996,0.17534572445672333,0.11701464080100002,0.06125001238235476,35.760496,0.4299707528937287,-0.0472432749,1.0113532204784808,7,59105.61,4,59105.61,5,59107.55,2,59146.54
2020skd,YSE,315.896372,-0.17288,SNIa-norm,0.058767455717648506,-9999.0,8.89224751089164,37.349122900000005,0.05357436388413774,0.08782952119000001,0.05417735198452769,-1.004508179,0.19869294641243043,59101.619000000006,0.4966477625037268,0.7660555905083712,37.280063500000004,0.07261707125566266,59101.5099,0.4960765969081144,-1.019611807,0.20154142614375276,0.15199043316000002,0.07031619057237125,37.3136007,0.11097321915448784,-0.04782978369,0.7686690812622473,6,59104.3,8,59095.42,6,59095.42,4,59097.41
2020skr,YSE,40.688247,38.083711,SNIa-norm,0.09828622840138293,-9999.0,-9999.0,38.25804109999999,0.11875208082720072,0.2823715759,0.09897043229009464,-1.2891273490000001,0.2868608777161731,59105.441900000005,1.2651934199955805,1.5603062904523022,38.2709322,0.11303592111873105,59105.213200000006,1.30631763365571,-1.2234742369999998,0.2901629006655379,0.25278637913,0.10028531517561447,37.9201875,0.3696464423929304,0.0200266200734,1.0069840758930992,6,59105.5,6,59105.5,6,59108.61,1,59145.43
2020svo,YSE,40.633464,-0.963143,SNIa-norm,0.038012897575962365,7.81e-06,9.332076937916174,36.1889316,0.06747049252406563,0.11857623729,0.061291074749015705,-0.251541485088,0.19018863040691353,59113.7854,0.5320402616345412,0.23743609288080791,36.199412599999995,0.06935898313297302,59113.7561,0.548017143892403,-0.362575790838,0.22502442716469517,0.13026467931299998,0.0717748098108128,36.313608200000004,0.07444293097910624,-0.162548365975,0.31525333488826013,5,59109.61,3,59121.52,5,59109.61,3,59121.52
2020teb,YSE,46.446988,-0.161556,SNIa-norm,0.10874559759605427,-9999.0,-9999.0,38.513942500000006,0.09296585030940124,0.06965561752490002,0.05503220853247544,0.37948187685,0.38927498953614553,59096.776,1.1525554216608933,0.8802246779364494,38.518941700000006,0.09936200536980937,59096.6245,1.3016258102848781,0.334111270548,0.3733345956287818,0.07514361993200001,0.06952047399488405,38.640068400000004,0.18940361369688805,0.07966935671,0.9749098870721841,5,59103.61,5,59090.58,5,59095.6,2,59090.59
2020tfc,YSE,334.25334,30.655857,SNIa-norm,0.036415759331744096,0.001,10.958572158791076,36.062973,0.059950728360879786,0.18896219069999998,0.07534887913651972,1.4593463230000001,0.21824293505794104,59114.262299999995,0.38846970280828236,2.221481933888651,35.999064,0.08925767465041869,59114.191100000004,0.35399264116644563,1.378521653,0.23922728443311517,0.26133672782999995,0.09247414251843317,36.264239200000006,0.09065129344559845,1.1407192328000002,0.5119312515895723,5,59106.26,2,59123.28,4,59106.26,3,59115.34
2020tfy,YSE,337.767296,36.685564,SNIa-norm,0.23201634378674063,-9999.0,-9999.0,39.0157196,0.3186922565984935,0.7596550353800001,0.3619100791636786,-0.23316399760399997,0.7882754630384924,59107.96,2.0878888859324074,1.7484171822076606,39.486555900000006,0.21553951833756604,59105.188,2.3621930488423963,-0.08137889370700001,0.7212156547004458,0.24723279946,0.19971096833933738,39.1547414,0.16265807992854212,-0.7338849345609999,0.8193705416849233,3,59104.4,4,59097.47,6,59106.26,4,59099.43
2020tht,YSE,17.726796,-18.96394,SNIa-norm,0.05258701337976955,0.00015,-9999.0,36.6294505,0.0852253113796014,0.168585009255,0.08616777035563603,-0.952996804,0.2342542869162005,59102.8878,0.42394711934380797,8.256301367100443,36.5912382,0.08976218168449343,59102.908299999996,0.3948937958489274,-1.0561317640000003,0.227974303840609,0.2203313489,0.09541984468096466,36.945411299999996,0.2670043938258506,-0.02960094504,1.0053224782922463,7,59102.54,3,59114.48,5,59102.53,1,59132.41
2020tip,YSE,356.693933,25.558094,SNIa-norm,0.0984127492626916,-9999.0,-9999.0,38.3411132,0.0850992853422402,0.10807318402999999,0.07346961658784211,-0.63320149481,0.3240629138080343,59116.072799999994,1.1519115243802605,1.6057937564981786,38.3581638,0.10237657510172912,59115.3841,1.1703149960588535,-0.8490722319,0.3787305317786365,0.120744225311,0.07968647275993787,38.1517148,0.21330687593455597,0.73925554992,0.8583886717231883,6,59107.53,6,59107.53,7,59109.35,3,59121.51
2020tqz,YSE,333.03605,0.123469,SNIa-norm,0.13627871185471918,3.23e-05,-9999.0,38.536333,0.1927733922796398,0.230854608283,0.18580154536564278,0.8104781155199999,0.647011088246656,59115.1499,1.9883108383752297,1.4785446648804024,39.125722499999995,0.3240990970733335,59117.817200000005,4.794390906048421,0.51061264851,0.9398012984662558,0.24229227737200001,0.2155593117959948,38.7279224,0.15787761088336744,0.020764391681,0.9718929955832434,2,59105.37,2,59105.38,1,59144.22,1,59115.35
2020tug,YSE,359.866177,17.865214,SNIa-norm,0.04789566787567418,-9999.0,10.196839559184932,36.9072115,0.04167909857170611,0.029391680731,0.024892150958786906,-0.9984059989999999,0.16602987625942206,59127.1952,0.3335520349211178,0.5290529030555706,36.8518208,0.052643943691178974,59127.32489999999,0.3318282537698724,-0.942589123,0.16484227025416107,0.05357991877399999,0.04305097576344531,36.944727099999994,0.07899425520624906,-0.639922837416,0.46317490891778246,7,59117.37,7,59120.37,6,59130.48,5,59117.37
2020ue,YSE,190.694908,2.659503,SNIa-norm,0.005006863781743302,1.4e-05,-9999.0,30.9250935,0.15391069679443986,0.47516895901,0.25142715849516967,1.60216210803,0.7395878108001022,58859.5378,1.5159588252985157,1.7239616905481523,30.9317418,0.1798496430153811,58859.346399999995,1.4849198766263865,1.57714044866,0.8139831316219797,0.4597460923900001,0.2774628192163285,nan,nan,nan,nan,1,58874.59,0,nan,1,58883.56,0,nan
2020ufe,YSE,81.018854,-23.024201,SNIa-norm,0.0776055880631927,0.001,8.672989845275879,37.6703737,0.09704267349115021,0.25448266855,0.1237059276963308,-0.013982724669000001,0.2364549180898966,59125.493299999995,0.6659017269838349,1.3758181266618663,37.3638934,0.1180318024789929,59126.3365,0.771685006981375,-0.0342070209529,0.24922683406369114,0.5867865683,0.15412910324230503,37.901423900000005,0.10637866909672256,-0.03302994433999999,0.5023901034265666,2,59141.59,7,59120.62,6,59125.6,5,59120.62
2020ulf,YSE,240.420405,21.354899,SNIa-norm,0.03240868721253821,2e-06,-9999.0,35.733616500000004,0.09753149223584151,0.23855247329999998,0.087525369917018,0.63296861945,0.6504810273536489,59129.8063,1.004544827272595,0.016812884391733795,35.660490300000006,0.14663567415847353,59129.82520000001,2.995424003375777,0.5865024454000001,0.6762787586473615,0.31601927128,0.14267920709170404,35.9606862,0.14546236753731176,0.03386083467999999,1.046764736775966,2,59131.22,0,nan,1,59136.22,2,59128.22
2020ulz,YSE,66.212746,-10.934253,SNIa-norm,0.10718888732017401,0.001,10.725541114807129,38.1072503,0.0975187747047203,0.24824359891,0.11307512286166209,-0.7330752499800001,0.3362840801751355,59133.2343,0.5664569798315879,1.1214031826486752,38.2307965,0.11739703479113091,59132.97640000001,0.627202551015174,-0.90818394109,0.34483021752943693,0.166935462648,0.10324977770884004,38.1119668,0.1154472382422379,-0.02776608822,0.9436662328675495,4,59138.52,6,59123.57,2,59123.58,3,59130.55
2020usm,YSE,359.671636,29.008657,SNIa-norm,0.10772399084169089,0.001,10.21903133392334,38.0839798,0.11167086724817707,0.6491008959999999,0.1159431529654735,0.1514809663422,0.3526923400141466,59126.763399999996,0.6415453530343317,0.788563648159475,37.9914118,0.10931831502890993,59127.008200000004,0.641695223606863,0.23100168131499998,0.36612713437512606,0.7212412830000001,0.11644234017617866,38.6759845,0.16574142158721233,-0.50361291163,0.7820080654563447,6,59117.37,7,59119.36,8,59117.37,4,59121.51
2020uwr,YSE,359.264637,17.904025,SNIa-norm,0.08330729921164327,-9999.0,-9999.0,37.680286900000006,0.15069142012201633,0.29249515327000003,0.12162938966162343,0.252599092292,0.386782686843074,59134.83839999999,0.8558536323461173,0.7636623410685528,37.611640200000004,0.1528386699888481,59134.6225,0.8457681419868732,0.231321053491,0.3935469902719378,0.3609286252,0.1307503650595931,38.142452999999996,0.2643989061834408,0.008261465376999996,0.9940083593718275,4,59142.27,2,59127.36,3,59143.26,1,59127.36
2020uxz,YSE,21.028705,12.921477,SNIa-norm,0.007929819235145668,5e-06,-9999.0,32.5455605,0.014697904263873152,0.1874665115,0.04337291206353059,-0.6233192369999999,0.0783220413598805,59143.334699999985,0.275655418955877,19.488252021434704,32.6419103,0.05628796180276924,59143.49139999999,0.165063745262391,-0.638817446,0.12074945131882414,0.10149463022800001,0.052842229831981564,32.5956623,0.04554979921701077,-0.4962804676,0.14083575887819447,26,59134.01,25,59134.01,28,59134.01,28,59134.01
2020vbj,YSE,334.635817,35.633286,SNIa-91T-like,0.11820083879495061,-9999.0,-9999.0,37.9841434,0.1125295893373828,0.3614409849,0.11730989786093482,-0.608470064097,0.3216068520232631,59135.461200000005,0.7636848564689965,1.31597772572273,38.0205797,0.11783585387270716,59135.2751,0.7964483599078959,-0.638191452585,0.3181913354856521,0.33477906629999993,0.10994651461192062,38.0095643,0.20297867881999343,-0.153319873413,1.020483252473666,2,59131.37,8,59128.29,4,59128.3,2,59144.23
2020vbs,YSE,15.290273,-15.251279,SNIa-norm,0.05345788251951288,0.00015,-9999.0,36.7356946,0.07265276258229969,0.21748507970000003,0.07168822415775995,0.6614283177,0.24322521960551957,59138.1343,0.47911742819480624,2.0572615554058817,36.6253873,0.14767123995114947,59138.008299999994,0.48748447154762664,0.64152357916,0.2421048121849199,0.32384918259000006,0.13444922980664084,37.0357495,0.18147238032204785,0.035735125084,1.0469016133918834,4,59132.42,4,59143.38,3,59156.33,1,59132.41
2020wfg,YSE,126.442124,43.304141,SNIa-norm,0.112325674316997,-9999.0,-9999.0,38.3801127,0.08771237238103866,0.064382530839,0.05183311720160974,-0.39852472203899997,0.3878175609373843,59143.5508,1.5433792016222285,0.5453402951634542,38.400542099999996,0.10461995611540835,59142.8545,2.0923287863048428,-0.67700274109,0.3834070721680258,0.074777975681,0.05899996245968032,38.4429963,0.22553860950247503,0.226466146277,0.9054955250162267,6,59140.63,2,59156.63,2,59140.63,2,59147.61
2020wux,YSE,20.883361,-19.171032,SNIa-norm,0.06473164845261051,-9999.0,-9999.0,37.277848899999995,0.06153604649951115,0.07829310668,0.05167752466523361,-0.9598073500000001,0.23171345733976156,59147.607,0.3929262017223941,0.5583917548341373,37.2846671,0.06116757366113173,59147.667,0.4005383876734573,-0.9503426703,0.22620630356382598,0.07476015969380001,0.04991629510779726,nan,nan,nan,nan,4,59137.44,5,59143.38,7,59137.44,0,nan
